0.69093,0.67258,1.164,0.77262,0.82414,0.53508,2.6928,0.53541,1.1368,0.46041,1.7218,0.44061,1.3814,1.116,9.3122,0.48467,0.92892,0.60454,0.535,0.84201,1.4985,0.4199,0.42025,0.55458,3.7523e+06
1.0869,0.92557,1.3188,2.766,1.7817,1.1415,4.5931,4.8211,1.9583,1.0583,3.222,2.8939,33.547,97.009,314.45,29.384,1.358,0.80521,1.1219,2.5646,1.9781,0.53874,1.1837,1.2862,5.7925e+06
0.7908,0.96835,0.54719,0.69511,0.98333,0.6859,1.7101,0.57264,1.4432,0.83459,1.4908,0.4286,1.1743,0.75966,1.0262,0.28933,1.3932,1.0766,0.54343,0.75536,2.4465,0.62624,0.43136,0.32884,1.2052e+06
0.87452,0.82959,0.41187,0.32365,1.1778,0.59081,0.40591,0.24483,2.2914,0.52884,0.26506,0.30293,1.5528,0.38932,0.23771,0.25662,1.9325,0.64202,0.33372,0.32992,2.2746,0.48515,0.2841,0.25096,92901
0.73421,0.58776,0.48229,0.28304,1.0531,0.49138,0.59557,0.17934,1.4906,0.46558,0.27899,0.2138,1.6606,0.44911,0.19148,0.23862,1.2763,0.51802,0.34562,0.23445,2.0742,0.47072,0.22854,0.18865,7.0786e+05
0.5611,0.73341,0.44077,0.27439,0.64964,0.60383,0.3505,0.14322,0.90001,0.64239,0.33764,0.16681,0.79004,0.49784,0.227,0.12002,0.83613,0.68877,0.39744,0.23775,1.0077,0.50365,0.25449,0.12549,1.1776e+05
0.29487,0.59809,0.34648,0.26847,0.33031,0.386,0.29849,0.15423,0.52002,0.39092,0.23159,0.15592,0.40772,0.32193,0.16176,0.097096,0.57067,0.55671,0.28564,0.21229,0.41943,0.32439,0.16776,0.097033,1.3124e+05
0.15476,0.45516,0.50607,0.21652,0.11843,0.31199,0.45133,0.11703,0.172,0.47447,0.58049,0.12406,0.1368,0.24552,0.19306,0.087518,0.21278,0.5487,0.67841,0.18424,0.1414,0.28967,0.23457,0.084283,1.4798e+05
0.49081,0.69359,0.41701,0.64385,0.79178,0.65169,0.43866,0.56039,1.1342,0.48082,0.29219,0.44417,0.85448,0.36481,0.26943,0.26212,0.83055,0.54501,0.39322,0.71495,1.3098,0.41393,0.25953,0.27237,7.8023e+05
0.13793,0.43695,0.72715,0.21324,0.066539,0.30248,0.60018,0.10151,63.452,188.62,991.51,54.331,0.077619,0.25141,0.2742,0.084417,0.1638,0.68003,0.71458,0.17386,0.10177,0.24931,0.27499,0.080617,1.1322e+05
0.16077,0.48167,0.75812,0.22254,0.075159,0.33776,0.8859,0.10666,0.091723,0.39046,0.73148,0.10819,0.11584,0.33717,0.33665,0.097162,0.15965,0.47672,0.69306,0.17079,0.10511,0.32548,0.36624,0.088734,2.2896e+05
0.18197,0.77594,1.3837,0.15554,0.11038,0.56644,1.0482,0.084374,0.17853,1.4117,1.2876,0.10648,0.1129,0.55388,0.45406,0.081733,0.26145,1.5448,1.5221,0.1558,0.10742,0.44367,0.52268,0.084013,1.2927e+05
0.16135,0.54355,1.8768,0.17374,0.096239,0.55077,2.1513,0.094934,0.23645,0.53719,1.6219,0.11718,0.17966,0.41829,0.58428,0.10003,0.23002,0.559,1.4791,0.16744,0.11218,0.38216,0.40143,0.087058,1.8634e+05
0.17056,0.62386,2.7967,0.17536,0.10064,0.38303,3.5661,0.089681,0.11515,0.5545,2.494,0.12157,0.11119,0.4365,0.71931,0.093547,0.16869,0.70638,2.0089,0.16136,0.1294,0.46256,0.71606,0.081239,1.0144e+05
0.14043,0.52865,1.1663,0.16868,0.1338,0.38698,0.91947,0.093721,0.18482,0.69509,1.0965,0.15519,0.13487,0.38448,0.55363,0.1092,0.20081,0.87152,1.1335,0.17882,0.14086,0.39903,0.45689,0.081874,75659
0.1805,0.57478,3.2729,0.16086,0.12198,0.41326,2.0461,0.080676,0.18951,0.60593,1.3305,0.10638,0.13545,0.49204,0.69204,0.078999,0.18358,0.84477,1.7377,0.15413,0.10856,0.39174,0.54483,0.078082,68889
